Muslin Footman,Erebidae,,Nudaria,mundana
Nudaria mundana,Erebidae,,Nudaria,mundana
Round-winged Muslin,Erebidae,,Thumatha,senex
Thumatha senex,Erebidae,,Thumatha,senex
Four-dotted Footman,Erebidae,,Cybosia,mesomella
Cybosia mesomella,Erebidae,,Cybosia,mesomella
Dotted Footman,Erebidae,,Pelosia,muscerda
Pelosia muscerda,Erebidae,,Pelosia,muscerda
Small Dotted Footman,Erebidae,,Pelosia,obtusa
Pelosia obtusa,Erebidae,,Pelosia,obtusa
Four-spotted Footman,Erebidae,,Lithosia,quadra
Lithosia quadra,Erebidae,,Lithosia,quadra
Red-necked Footman,Erebidae,,Atolmis,rubricollis
Atolmis rubricollis,Erebidae,,Atolmis,rubricollis
Buff Footman,Erebidae,,Eilema,depressa
Eilema depressa,Erebidae,,Eilema,depressa
Dingy Footman,Erebidae,,Eilema,griseola
Eilema griseola,Erebidae,,Eilema,griseola
Common Footman,Erebidae,,Eilema,lurideola
Eilema lurideola,Erebidae,,Eilema,lurideola
Scarce Footman,Erebidae,,Eilema,complana
Eilema complana,Erebidae,,Eilema,complana
Northern Footman,Erebidae,,Eilema,complana f. sericea
Eilema complana f. sericea,Erebidae,,Eilema,complana f. sericea
Hoary Footman,Erebidae,,Eilema,caniola
Eilema caniola,Erebidae,,Eilema,caniola
Pigmy Footman,Erebidae,,Eilema,pygmaeola
Eilema pygmaeola,Erebidae,,Eilema,pygmaeola
Orange Footman,Erebidae,,Eilema,sororcula
Eilema sororcula,Erebidae,,Eilema,sororcula
Dew Moth,Erebidae,,Setina,irrorella
Setina irrorella,Erebidae,,Setina,irrorella
Eudryas staejohannis,Erebidae,,Eudryas,staejohannis
Clay Fan-foot,Erebidae,Herminiinae,Paracolax,tristalis
Paracolax tristalis,Erebidae,Herminiinae,Paracolax,tristalis
Dotted Fan-foot,Erebidae,Herminiinae,Macrochilo,cribrumalis
Macrochilo cribrumalis,Erebidae,Herminiinae,Macrochilo,cribrumalis
The Fan-foot,Erebidae,Herminiinae,Herminia,tarsipennalis
Herminia tarsipennalis,Erebidae,Herminiinae,Herminia,tarsipennalis
Shaded Fan-foot,Erebidae,Herminiinae,Herminia,tarsicrinalis
Herminia tarsicrinalis,Erebidae,Herminiinae,Herminia,tarsicrinalis
Small Fan-foot,Erebidae,Herminiinae,Herminia,grisealis
Herminia grisealis,Erebidae,Herminiinae,Herminia,grisealis
Common Fan-foot,Erebidae,Herminiinae,Pechipogo,strigilata
Pechipogo strigilata,Erebidae,Herminiinae,Pechipogo,strigilata
Plumed Fan-foot,Erebidae,Herminiinae,Pechipogo,plumigeralis
Pechipogo plumigeralis,Erebidae,Herminiinae,Pechipogo,plumigeralis
Jubilee Fan-foot,Erebidae,Herminiinae,Zanclognatha,lunalis
Zanclognatha lunalis,Erebidae,Herminiinae,Zanclognatha,lunalis
Dusky Fan-foot,Erebidae,Herminiinae,Zanclognatha,zelleralis
Zanclognatha zelleralis,Erebidae,Herminiinae,Zanclognatha,zelleralis
Marsh Oblique-barred,Erebidae,Hypenodinae,Hypenodes,humidalis
Hypenodes humidalis,Erebidae,Hypenodinae,Hypenodes,humidalis
Pinion-streaked Snout,Erebidae,Hypenodinae,Schrankia,costaestrigalis
Schrankia costaestrigalis,Erebidae,Hypenodinae,Schrankia,costaestrigalis
White-line Snout,Erebidae,Hypenodinae,Schrankia,taenialis
Schrankia taenialis,Erebidae,Hypenodinae,Schrankia,taenialis
The Blackneck,Erebidae,Toxocampinae,Lygephila,pastinum
Lygephila pastinum,Erebidae,Toxocampinae,Lygephila,pastinum
Scarce Blackneck,Erebidae,Toxocampinae,Lygephila,craccae
Lygephila craccae,Erebidae,Toxocampinae,Lygephila,craccae
Levant Blackneck,Erebidae,Toxocampinae,Tathorhynchus,exsiccata
Tathorhynchus exsiccata,Erebidae,Toxocampinae,Tathorhynchus,exsiccata
Waved Black,Erebidae,Boletobiinae,Parascotia,fuliginaria
Parascotia fuliginaria,Erebidae,Boletobiinae,Parascotia,fuliginaria
Small Purple-barred,Erebidae,Boletobiinae,Phytometra,viridaria
Phytometra viridaria,Erebidae,Boletobiinae,Phytometra,viridaria
Lesser Belle,Erebidae,Boletobiinae,Colobochyla,salicalis
Colobochyla salicalis,Erebidae,Boletobiinae,Colobochyla,salicalis
Beautiful Hook-tip,Erebidae,Boletobiinae,Laspeyria,flexula
Laspeyria flexula,Erebidae,Boletobiinae,Laspeyria,flexula
Olive Crescent,Erebidae,Boletobiinae,Trisateles,emortualis
Trisateles emortualis,Erebidae,Boletobiinae,Trisateles,emortualis
Scarce Marbled,Erebidae,Boletobiinae,Eublemma,minutata
Eublemma minutata,Erebidae,Boletobiinae,Eublemma,minutata
Purple Marbled,Erebidae,Boletobiinae,Eublemma,ostrina
Eublemma ostrina,Erebidae,Boletobiinae,Eublemma,ostrina
Small Marbled,Erebidae,Boletobiinae,Eublemma,parva
Eublemma parva,Erebidae,Boletobiinae,Eublemma,parva
Beautiful Marbled,Noctuidae,Eustrotiinae,Eublemma,purpurina
Eublemma purpurina,Noctuidae,Eustrotiinae,Eublemma,purpurina
Oak Yellow Underwing,Erebidae,Erebinae,Catocala,nymphagoga
Catocala nymphagoga,Erebidae,Erebinae,Catocala,nymphagoga
Clifden Nonpareil,Erebidae,Erebinae,Catocala,fraxini
Catocala fraxini,Erebidae,Erebinae,Catocala,fraxini
Minsmere Crimson Underwing,Erebidae,Erebinae,Catocala,conjuncta
Catocala conjuncta,Erebidae,Erebinae,Catocala,conjuncta
Red Underwing,Erebidae,Erebinae,Catocala,nupta
Catocala nupta,Erebidae,Erebinae,Catocala,nupta
Rosy Underwing,Erebidae,Erebinae,Catocala,electa
Catocala electa,Erebidae,Erebinae,Catocala,electa
French Red Underwing,Erebidae,Erebinae,Catocala,elocata
Catocala elocata,Erebidae,Erebinae,Catocala,elocata
Dark Crimson Underwing,Erebidae,Erebinae,Catocala,sponsa
Catocala sponsa,Erebidae,Erebinae,Catocala,sponsa
Diphthera festiva,Erebidae,Erebinae,Diphthera,festiva
Great Kidney,Erebidae,Erebinae,Synedoida,grandirena
Synedoida grandirena,Erebidae,Erebinae,Synedoida,grandirena
Light Crimson Underwing,Erebidae,Erebinae,Catocala,promissa
Catocala promissa,Erebidae,Erebinae,Catocala,promissa
Burnet Companion,Erebidae,Erebinae,Euclidia,glyphica
Euclidia glyphica,Erebidae,Erebinae,Euclidia,glyphica
Mother Shipton,Erebidae,Erebinae,Euclidia,mi
Euclidia mi,Erebidae,Erebinae,Euclidia,mi
The Alchymist,Erebidae,Erebinae,Catephia,alchymista
Catephia alchymista,Erebidae,Erebinae,Catephia,alchymista
Lunar Double-stripe,Erebidae,Erebinae,Minucia,lunaris
Minucia lunaris,Erebidae,Erebinae,Minucia,lunaris
The Passenger,Erebidae,Erebinae,Dysgonia,algira
Dysgonia algira,Erebidae,Erebinae,Dysgonia,algira
Pandesma robusta,Erebidae,Erebinae,Pandesma,robusta
Trent Double-stripe,Erebidae,Erebinae,Clytie,illunaris
Clytie illunaris,Erebidae,Erebinae,Clytie,illunaris
The Geometrician,Erebidae,Erebinae,Grammodes,stolida
Grammodes stolida,Erebidae,Erebinae,Grammodes,stolida
The Spectacle,Noctuidae,Plusiinae,Abrostola,tripartita
Abrostola tripartita,Noctuidae,Plusiinae,Abrostola,tripartita
Dark Spectacle,Noctuidae,Plusiinae,Abrostola,triplasia
Abrostola triplasia,Noctuidae,Plusiinae,Abrostola,triplasia
The Ni Moth,Noctuidae,Plusiinae,Trichoplusia,ni
Trichoplusia ni,Noctuidae,Plusiinae,Trichoplusia,ni
Slender Burnished Brass,Noctuidae,Plusiinae,Thysanoplusia,orichalcea
Thysanoplusia orichalcea,Noctuidae,Plusiinae,Thysanoplusia,orichalcea
Scar Bank Gem,Noctuidae,Plusiinae,Ctenoplusia,limbirena
Ctenoplusia limbirena,Noctuidae,Plusiinae,Ctenoplusia,limbirena
Accent Gem,Noctuidae,Plusiinae,Ctenoplusia,accentifera
Ctenoplusia accentifera,Noctuidae,Plusiinae,Ctenoplusia,accentifera
Streaked Plusia,Noctuidae,Plusiinae,Vittaplusia,vittata
Vittaplusia vittata,Noctuidae,Plusiinae,Vittaplusia,vittata
Golden Twin-spot,Noctuidae,Plusiinae,Chrysodeixis,chalcites
Chrysodeixis chalcites,Noctuidae,Plusiinae,Chrysodeixis,chalcites
Tunbridge Wells Gem,Noctuidae,Plusiinae,Chrysodeixis,acuta
Chrysodeixis acuta,Noctuidae,Plusiinae,Chrysodeixis,acuta
Dewick's Plusia,Noctuidae,Plusiinae,Macdunnoughia,confusa
Macdunnoughia confusa,Noctuidae,Plusiinae,Macdunnoughia,confusa
Scarce Burnished Brass,Noctuidae,Plusiinae,Diachrysia,chryson
Diachrysia chryson,Noctuidae,Plusiinae,Diachrysia,chryson
Burnished Brass,Noctuidae,Plusiinae,Diachrysia,chrysitis
Diachrysia chrysitis,Noctuidae,Plusiinae,Diachrysia,chrysitis
Purple-shaded Gem,Noctuidae,Plusiinae,Euchalcia,variabilis
Euchalcia variabilis,Noctuidae,Plusiinae,Euchalcia,variabilis
Golden Plusia,Noctuidae,Plusiinae,Polychrysia,moneta
Polychrysia moneta,Noctuidae,Plusiinae,Polychrysia,moneta
Silver Y,Noctuidae,Plusiinae,Autographa,gamma
Autographa gamma,Noctuidae,Plusiinae,Autographa,gamma
Beautiful Golden Y,Noctuidae,Plusiinae,Autographa,pulchrina
Autographa pulchrina,Noctuidae,Plusiinae,Autographa,pulchrina
Plain Golden Y,Noctuidae,Plusiinae,Autographa,jota
Autographa jota,Noctuidae,Plusiinae,Autographa,jota
Gold Spangle,Noctuidae,Plusiinae,Autographa,bractea
Autographa bractea,Noctuidae,Plusiinae,Autographa,bractea
Stephens' Gem,Noctuidae,Plusiinae,Megalographa,biloba
Megalographa biloba,Noctuidae,Plusiinae,Megalographa,biloba
Essex Y,Noctuidae,Plusiinae,Cornutiplusia,circumflexa
Cornutiplusia circumflexa,Noctuidae,Plusiinae,Cornutiplusia,circumflexa
Scarce Silver Y,Noctuidae,Plusiinae,Syngrapha,interrogationis
Syngrapha interrogationis,Noctuidae,Plusiinae,Syngrapha,interrogationis
Soybean Looper,Noctuidae,Plusiinae,Pseudoplusia,includens
Pseudoplusia includens,Noctuidae,Plusiinae,Pseudoplusia,includens
Gold Spot,Noctuidae,Plusiinae,Plusia,festucae
Plusia festucae,Noctuidae,Plusiinae,Plusia,festucae
Lempke's Gold Spot,Noctuidae,Plusiinae,Plusia,putnami
Plusia putnami,Noctuidae,Plusiinae,Plusia,putnami
Marbled White Spot,Noctuidae,Eustrotiinae,Deltote,pygarga
Deltote pygarga,Noctuidae,Eustrotiinae,Deltote,pygarga
Pretty Marbled,Noctuidae,Eustrotiinae,Deltote,deceptoria
Deltote deceptoria,Noctuidae,Eustrotiinae,Deltote,deceptoria
Silver Hook,Noctuidae,Eustrotiinae,Deltote,uncula
Deltote uncula,Noctuidae,Eustrotiinae,Deltote,uncula
Silver Barred,Noctuidae,Eustrotiinae,Deltote,bankiana
Deltote bankiana,Noctuidae,Eustrotiinae,Deltote,bankiana
The Nun,Noctuidae,Acontiinae,Acontia,aprica
Acontia aprica,Noctuidae,Acontiinae,Acontia,aprica
Pale Shoulder,Noctuidae,Acontiinae,Acontia,lucida
Acontia lucida,Noctuidae,Acontiinae,Acontia,lucida
Spotted Sulphur,Noctuidae,Acontiinae,Acontia,trabealis
Acontia trabealis,Noctuidae,Acontiinae,Acontia,trabealis
Sorcerer,Noctuidae,Aediinae,Aedia,leucomelas
Aedia leucomelas,Noctuidae,Aediinae,Aedia,leucomelas
The Druid,Noctuidae,Aediinae,Aedia,funesta
Aedia funesta,Noctuidae,Aediinae,Aedia,funesta
The Four-spotted,Noctuidae,Aediinae,Tyta,luctuosa
Tyta luctuosa,Noctuidae,Aediinae,Tyta,luctuosa
Nut-tree Tussock,Noctuidae,Pantheinae,Colocasia,coryli
Colocasia coryli,Noctuidae,Pantheinae,Colocasia,coryli
Marbled Tuffet,Noctuidae,Pantheinae,Charadra,deridens
Charadra deridens,Noctuidae,Pantheinae,Charadra,deridens
Figure of Eight,Noctuidae,Dilobinae,Diloba,caeruleocephala
Diloba caeruleocephala,Noctuidae,Dilobinae,Diloba,caeruleocephala
The Brother,Noctuidae,Dilobinae,Raphia,frater
Raphia frater,Noctuidae,Dilobinae,Raphia,frater
Scarce Merveille du Jour,Noctuidae,Acronictinae,Moma,alpium
Moma alpium,Noctuidae,Acronictinae,Moma,alpium
Reed Dagger,Noctuidae,Acronictinae,Simyra,albovenosa
Simyra albovenosa,Noctuidae,Acronictinae,Simyra,albovenosa
Alder Moth,Noctuidae,Acronictinae,Acronicta,alni
Acronicta alni,Noctuidae,Acronictinae,Acronicta,alni
Dark Dagger,Noctuidae,Acronictinae,Acronicta,tridens
Acronicta tridens,Noctuidae,Acronictinae,Acronicta,tridens
Grey Dagger,Noctuidae,Acronictinae,Acronicta,psi
Acronicta psi,Noctuidae,Acronictinae,Acronicta,psi
The Sycamore,Noctuidae,Acronictinae,Acronicta,aceris
Acronicta aceris,Noctuidae,Acronictinae,Acronicta,aceris
The Miller,Noctuidae,Acronictinae,Acronicta,leporina
Acronicta leporina,Noctuidae,Acronictinae,Acronicta,leporina
Marsh Dagger,Noctuidae,Acronictinae,Acronicta,strigosa
Acronicta strigosa,Noctuidae,Acronictinae,Acronicta,strigosa
Light Knot Grass,Noctuidae,Acronictinae,Acronicta,menyanthidis
Acronicta menyanthidis,Noctuidae,Acronictinae,Acronicta,menyanthidis
Scarce Dagger,Noctuidae,Acronictinae,Acronicta,auricoma
Acronicta auricoma,Noctuidae,Acronictinae,Acronicta,auricoma
Sweet Gale Moth,Noctuidae,Acronictinae,Acronicta,cinerea
Acronicta cinerea,Noctuidae,Acronictinae,Acronicta,cinerea
Knot Grass,Noctuidae,Acronictinae,Acronicta,rumicis
Acronicta rumicis,Noctuidae,Acronictinae,Acronicta,rumicis
Poplar Grey,Noctuidae,Acronictinae,Subacronicta,megacephala
Subacronicta megacephala,Noctuidae,Acronictinae,Subacronicta,megacephala
The Coronet,Noctuidae,Acronictinae,Craniophora,ligustri
Craniophora ligustri,Noctuidae,Acronictinae,Craniophora,ligustri
Small Yellow Underwing,Noctuidae,Metoponiinae,Panemeria,tenebrata
Panemeria tenebrata,Noctuidae,Metoponiinae,Panemeria,tenebrata
The Goldwing,Noctuidae,Metoponiinae,Synthymia,fixa
Synthymia fixa,Noctuidae,Metoponiinae,Synthymia,fixa
The Wormwood,Noctuidae,Cuculliinae,Cucullia,absinthii
Cucullia absinthii,Noctuidae,Cuculliinae,Cucullia,absinthii
Scarce Wormwood,Noctuidae,Cuculliinae,Cucullia,artemisiae
Cucullia artemisiae,Noctuidae,Cuculliinae,Cucullia,artemisiae
The Shark,Noctuidae,Cuculliinae,Cucullia,umbratica
Cucullia umbratica,Noctuidae,Cuculliinae,Cucullia,umbratica
Chamomile Shark,Noctuidae,Cuculliinae,Cucullia,chamomillae
Cucullia chamomillae,Noctuidae,Cuculliinae,Cucullia,chamomillae
The Cudweed,Noctuidae,Cuculliinae,Cucullia,gnaphalii
Cucullia gnaphalii,Noctuidae,Cuculliinae,Cucullia,gnaphalii
Star-wort,Noctuidae,Cuculliinae,Cucullia,asteris
Cucullia asteris,Noctuidae,Cuculliinae,Cucullia,asteris
Water Betony,Noctuidae,Cuculliinae,Cucullia,scrophulariae
Cucullia scrophulariae,Noctuidae,Cuculliinae,Cucullia,scrophulariae
Striped Lychnis,Noctuidae,Cuculliinae,Cucullia,lychnitis
Cucullia lychnitis,Noctuidae,Cuculliinae,Cucullia,lychnitis
The Mullein,Noctuidae,Cuculliinae,Cucullia,verbasci
Cucullia verbasci,Noctuidae,Cuculliinae,Cucullia,verbasci
Toadflax Brocade,Noctuidae,Oncocnemidinae,Calophasia,lunula
Calophasia lunula,Noctuidae,Oncocnemidinae,Calophasia,lunula
Antirrhinum Brocade,Noctuidae,Oncocnemidinae,Calophasia,platyptera
Calophasia platyptera,Noctuidae,Oncocnemidinae,Calophasia,platyptera
The Anomalous,Noctuidae,Oncocnemidinae,Stilbia,anomala
Stilbia anomala,Noctuidae,Oncocnemidinae,Stilbia,anomala
Copper Underwing,Noctuidae,Amphipyrinae,Amphipyra,pyramidea
Amphipyra pyramidea,Noctuidae,Amphipyrinae,Amphipyra,pyramidea
Svensson's Copper Underwing,Noctuidae,Amphipyrinae,Amphipyra,berbera
Amphipyra berbera,Noctuidae,Amphipyrinae,Amphipyra,berbera
Mouse Moth,Noctuidae,Amphipyrinae,Amphipyra,tragopoginis
Amphipyra tragopoginis,Noctuidae,Amphipyrinae,Amphipyra,tragopoginis
Copipanolis styracis,Noctuidae,Amphipyrinae,Copipanolis,styracis
The Sprawler,Noctuidae,Psaphidinae,Asteroscopus,sphinx
Asteroscopus sphinx,Noctuidae,Psaphidinae,Asteroscopus,sphinx
Rannoch Sprawler,Noctuidae,Psaphidinae,Brachionycha,nubeculosa
Brachionycha nubeculosa,Noctuidae,Psaphidinae,Brachionycha,nubeculosa
Double-spot Brocade,Noctuidae,Psaphidinae,Meganephria,bimaculosa
Meganephria bimaculosa,Noctuidae,Psaphidinae,Meganephria,bimaculosa
Green-brindled Crescent,Noctuidae,Psaphidinae,Allophyes,oxyacanthae
Allophyes oxyacanthae,Noctuidae,Psaphidinae,Allophyes,oxyacanthae
Early Grey,Noctuidae,Psaphidinae,Xylocampa,areola
Xylocampa areola,Noctuidae,Psaphidinae,Xylocampa,areola
Bordered Sallow,Noctuidae,Heliothinae,Pyrrhia,umbra
Pyrrhia umbra,Noctuidae,Heliothinae,Pyrrhia,umbra
Spotted Clover,Noctuidae,Heliothinae,Protoschinia,scutosa
Protoschinia scutosa,Noctuidae,Heliothinae,Protoschinia,scutosa
Marbled Clover,Noctuidae,Heliothinae,Heliothis,viriplaca
Heliothis viriplaca,Noctuidae,Heliothinae,Heliothis,viriplaca
Shoulder-striped Clover,Noctuidae,Heliothinae,Heliothis,maritima
Heliothis maritima,Noctuidae,Heliothinae,Heliothis,maritima
Bordered Straw,Noctuidae,Heliothinae,Heliothis,peltigera
Heliothis peltigera,Noctuidae,Heliothinae,Heliothis,peltigera
Eastern Bordered Straw,Noctuidae,Heliothinae,Heliothis,nubigera
Heliothis nubigera,Noctuidae,Heliothinae,Heliothis,nubigera
Scarce Bordered Straw,Noctuidae,Heliothinae,Helicoverpa,armigera
Helicoverpa armigera,Noctuidae,Heliothinae,Helicoverpa,armigera
Pease Blossom,Noctuidae,Heliothinae,Periphanes,delphinii
Periphanes delphinii,Noctuidae,Heliothinae,Periphanes,delphinii
The African,Noctuidae,Condicinae,Condica,capensis
Condica capensis,Noctuidae,Condicinae,Condica,capensis
Reddish Buff,Noctuidae,Condicinae,Acosmetia,caliginosa
Acosmetia caliginosa,Noctuidae,Condicinae,Acosmetia,caliginosa
Silvery Gem,Noctuidae,Condicinae,Eucarta,virgo
Eucarta virgo,Noctuidae,Condicinae,Eucarta,virgo
The Latin,Noctuidae,Eriopinae,Callopistria,juventina
Callopistria juventina,Noctuidae,Eriopinae,Callopistria,juventina
Latreille's Latin,Noctuidae,Eriopinae,Callopistria,latreillei
Callopistria latreillei,Noctuidae,Eriopinae,Callopistria,latreillei
Tree-lichen Beauty,Noctuidae,Bryophilinae,Cryphia,algae
Cryphia algae,Noctuidae,Bryophilinae,Cryphia,algae
Marbled Grey,Noctuidae,Bryophilinae,Bryophila,raptricula
Bryophila raptricula,Noctuidae,Bryophilinae,Bryophila,raptricula
Marbled Beauty,Noctuidae,Bryophilinae,Bryophila,domestica
Bryophila domestica,Noctuidae,Bryophilinae,Bryophila,domestica
Marbled Green,Noctuidae,Bryophilinae,Nyctobrya,muralis
Nyctobrya muralis,Noctuidae,Bryophilinae,Nyctobrya,muralis
Shining Marbled,Noctuidae,Xyleninae,Pseudeustrotia,candidula
Pseudeustrotia candidula,Noctuidae,Xyleninae,Pseudeustrotia,candidula
Small Mottled Willow,Noctuidae,Xyleninae,Spodoptera,exigua
Spodoptera exigua,Noctuidae,Xyleninae,Spodoptera,exigua
Dark Mottled Willow,Noctuidae,Xyleninae,Spodoptera,cilium
Spodoptera cilium,Noctuidae,Xyleninae,Spodoptera,cilium
Mediterranean Brocade,Noctuidae,Xyleninae,Spodoptera,littoralis
Spodoptera littoralis,Noctuidae,Xyleninae,Spodoptera,littoralis
Southern Army Leafworm,Noctuidae,Xyleninae,Spodoptera,eridania
Spodoptera eridania,Noctuidae,Xyleninae,Spodoptera,eridania
Asian Cotton Leafworm,Noctuidae,Xyleninae,Spodoptera,litura
Spodoptera litura,Noctuidae,Xyleninae,Spodoptera,litura
Rosy Marbled,Noctuidae,Xyleninae,Elaphria,venustula
Elaphria venustula,Noctuidae,Xyleninae,Elaphria,venustula
Mottled Rustic,Noctuidae,Xyleninae,Caradrina,morpheus
Caradrina morpheus,Noctuidae,Xyleninae,Caradrina,morpheus
Clancy's Rustic,Noctuidae,Xyleninae,Caradrina,kadenii
Caradrina kadenii,Noctuidae,Xyleninae,Caradrina,kadenii
Lorimer's Rustic,Noctuidae,Xyleninae,Caradrina,flavirena
Caradrina flavirena,Noctuidae,Xyleninae,Caradrina,flavirena
Pale Mottled Willow,Noctuidae,Xyleninae,Caradrina,clavipalpis
Caradrina clavipalpis,Noctuidae,Xyleninae,Caradrina,clavipalpis
The Uncertain,Noctuidae,Xyleninae,Hoplodrina,octogenaria
Hoplodrina octogenaria,Noctuidae,Xyleninae,Hoplodrina,octogenaria
The Rustic,Noctuidae,Xyleninae,Hoplodrina,blanda
Hoplodrina blanda,Noctuidae,Xyleninae,Hoplodrina,blanda
Powdered Rustic,Noctuidae,Xyleninae,Hoplodrina,superstes
Hoplodrina superstes,Noctuidae,Xyleninae,Hoplodrina,superstes
Vine's Rustic,Noctuidae,Xyleninae,Hoplodrina,ambigua
Hoplodrina ambigua,Noctuidae,Xyleninae,Hoplodrina,ambigua
Silky Wainscot,Noctuidae,Xyleninae,Chilodes,maritima
Chilodes maritima,Noctuidae,Xyleninae,Chilodes,maritima
Treble Lines,Noctuidae,Xyleninae,Charanyca,trigrammica
Charanyca trigrammica,Noctuidae,Xyleninae,Charanyca,trigrammica
Brown Rustic,Noctuidae,Xyleninae,Rusina,ferruginea
Rusina ferruginea,Noctuidae,Xyleninae,Rusina,ferruginea
Marsh Moth,Noctuidae,Xyleninae,Athetis,pallustris
Athetis pallustris,Noctuidae,Xyleninae,Athetis,pallustris
Porter's Rustic,Noctuidae,Xyleninae,Athetis,hospes
Athetis hospes,Noctuidae,Xyleninae,Athetis,hospes
Bird's Wing,Noctuidae,Xyleninae,Dypterygia,scabriuscula
Dypterygia scabriuscula,Noctuidae,Xyleninae,Dypterygia,scabriuscula
Orache Moth,Noctuidae,Xyleninae,Trachea,atriplicis
Trachea atriplicis,Noctuidae,Xyleninae,Trachea,atriplicis
Old Lady,Noctuidae,Xyleninae,Mormo,maura
Mormo maura,Noctuidae,Xyleninae,Mormo,maura
Guernsey Underwing,Noctuidae,Xyleninae,Polyphaenis,sericata
Polyphaenis sericata,Noctuidae,Xyleninae,Polyphaenis,sericata
Straw Underwing,Noctuidae,Xyleninae,Thalpophila,matura
Thalpophila matura,Noctuidae,Xyleninae,Thalpophila,matura
The Saxon,Noctuidae,Xyleninae,Hyppa,rectilinea
Hyppa rectilinea,Noctuidae,Xyleninae,Hyppa,rectilinea
Purple Cloud,Noctuidae,Xyleninae,Actinotia,polyodon
Actinotia polyodon,Noctuidae,Xyleninae,Actinotia,polyodon
Pale-shouldered Cloud,Noctuidae,Xyleninae,Chloantha,hyperici
Chloantha hyperici,Noctuidae,Xyleninae,Chloantha,hyperici
Angle Shades,Noctuidae,Xyleninae,Phlogophora,meticulosa
Phlogophora meticulosa,Noctuidae,Xyleninae,Phlogophora,meticulosa
Small Angle Shades,Noctuidae,Xyleninae,Euplexia,lucipara
Euplexia lucipara,Noctuidae,Xyleninae,Euplexia,lucipara
The Berber,Noctuidae,Xyleninae,Pseudenargia,ulicis
Pseudenargia ulicis,Noctuidae,Xyleninae,Pseudenargia,ulicis
Burren Green,Noctuidae,Xyleninae,Calamia,tridens
Calamia tridens,Noctuidae,Xyleninae,Calamia,tridens
The Cameo,Noctuidae,Xyleninae,Crypsedra,gemmea
Crypsedra gemmea,Noctuidae,Xyleninae,Crypsedra,gemmea
Haworth's Minor,Noctuidae,Xyleninae,Celaena,haworthii
Celaena haworthii,Noctuidae,Xyleninae,Celaena,haworthii
The Crescent,Noctuidae,Xyleninae,Helotropha,leucostigma
Helotropha leucostigma,Noctuidae,Xyleninae,Helotropha,leucostigma
Dusky Sallow,Noctuidae,Xyleninae,Eremobia,ochroleuca
Eremobia ochroleuca,Noctuidae,Xyleninae,Eremobia,ochroleuca
Frosted Orange,Noctuidae,Xyleninae,Gortyna,flavago
Gortyna flavago,Noctuidae,Xyleninae,Gortyna,flavago
Fisher's Estuarine Moth,Noctuidae,Xyleninae,Gortyna,borelii
Gortyna borelii,Noctuidae,Xyleninae,Gortyna,borelii
Rosy Rustic,Noctuidae,Xyleninae,Hydraecia,micacea
Hydraecia micacea,Noctuidae,Xyleninae,Hydraecia,micacea
The Butterbur,Noctuidae,Xyleninae,Hydraecia,petasitis
Hydraecia petasitis,Noctuidae,Xyleninae,Hydraecia,petasitis
Marsh Mallow Moth,Noctuidae,Xyleninae,Hydraecia,osseola
Hydraecia osseola,Noctuidae,Xyleninae,Hydraecia,osseola
Saltern Ear,Noctuidae,Xyleninae,Amphipoea,fucosa
Amphipoea fucosa,Noctuidae,Xyleninae,Amphipoea,fucosa
Large Ear,Noctuidae,Xyleninae,Amphipoea,lucens
Amphipoea lucens,Noctuidae,Xyleninae,Amphipoea,lucens
Ear Moth,Noctuidae,Xyleninae,Amphipoea,oculea
Amphipoea oculea,Noctuidae,Xyleninae,Amphipoea,oculea
Crinan Ear,Noctuidae,Xyleninae,Amphipoea,crinanensis
Amphipoea crinanensis,Noctuidae,Xyleninae,Amphipoea,crinanensis
Dumeril's Rustic,Noctuidae,Xyleninae,Luperina,dumerilii
Luperina dumerilii,Noctuidae,Xyleninae,Luperina,dumerilii
Flounced Rustic,Noctuidae,Xyleninae,Luperina,testacea
Luperina testacea,Noctuidae,Xyleninae,Luperina,testacea
Sandhill Rustic,Noctuidae,Xyleninae,Luperina,nickerlii
Luperina nickerlii,Noctuidae,Xyleninae,Luperina,nickerlii
Scarce Arches,Noctuidae,Xyleninae,Fabula,zollikoferi
Fabula zollikoferi,Noctuidae,Xyleninae,Fabula,zollikoferi
Large Wainscot,Noctuidae,Xyleninae,Rhizedra,lutosa
Rhizedra lutosa,Noctuidae,Xyleninae,Rhizedra,lutosa
Blair's Wainscot,Noctuidae,Xyleninae,Sedina,buettneri
Sedina buettneri,Noctuidae,Xyleninae,Sedina,buettneri
Bulrush Wainscot,Noctuidae,Xyleninae,Nonagria,typhae
Nonagria typhae,Noctuidae,Xyleninae,Nonagria,typhae
Fen Wainscot,Noctuidae,Xyleninae,Arenostola,phragmitidis
Arenostola phragmitidis,Noctuidae,Xyleninae,Arenostola,phragmitidis
Lyme Grass,Noctuidae,Xyleninae,Longalatedes,elymi
Longalatedes elymi,Noctuidae,Xyleninae,Longalatedes,elymi
Twin-spotted Wainscot,Noctuidae,Xyleninae,Lenisa,geminipuncta
Lenisa geminipuncta,Noctuidae,Xyleninae,Lenisa,geminipuncta
White-mantled Wainscot,Noctuidae,Xyleninae,Archanara,neurica
Archanara neurica,Noctuidae,Xyleninae,Archanara,neurica
Brown-veined Wainscot,Noctuidae,Xyleninae,Archanara,dissoluta
Archanara dissoluta,Noctuidae,Xyleninae,Archanara,dissoluta
